tax_id	scientific_name	sample_accession	secondary_sample_accession	experiment_accession	study_accession	secondary_study_accession	run_accession	center_name	fastq_ftp	fastq_md5
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572805	ERS879954	ERX1119909	PRJEB11174	ERP012516	ERR1040437	DTU	fastq/ERR104/007/ERR1040437/ERR1040437_1.fastq.gz;fastq/ERR104/007/ERR1040437/ERR1040437_2.fastq.gz	0a1fe463ca2b19694221fece0ca75dac;1a64bf5e6b97ac5e935c2f26ca7f84c1
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572806	ERS879955	ERX1119910	PRJEB11174	ERP012516	ERR1040438	DTU	fastq/ERR104/008/ERR1040438/ERR1040438_1.fastq.gz;fastq/ERR104/008/ERR1040438/ERR1040438_2.fastq.gz	05844d1b185b3b7e356bb9d85ba83e74;027831cf91b4db4699244eefe8007d49
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572807	ERS879956	ERX1119911	PRJEB11174	ERP012516	ERR1040439	DTU	fastq/ERR104/009/ERR1040439/ERR1040439_1.fastq.gz;fastq/ERR104/009/ERR1040439/ERR1040439_2.fastq.gz	0a91bad9a529ae7c496bca4fbf50c166;a743f9149fdfae14d27a0634b2bf69ad
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572808	ERS879957	ERX1119912	PRJEB11174	ERP012516	ERR1040440	DTU	fastq/ERR104/000/ERR1040440/ERR1040440_1.fastq.gz;fastq/ERR104/000/ERR1040440/ERR1040440_2.fastq.gz	2a4c0c7d7d1ba5600c20a1fc77d5bfdf;e882e76444e30273c6677fae869488b4
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572809	ERS879958	ERX1119913	PRJEB11174	ERP012516	ERR1040441	DTU	fastq/ERR104/001/ERR1040441/ERR1040441_1.fastq.gz;fastq/ERR104/001/ERR1040441/ERR1040441_2.fastq.gz	99b1fa58e2015b6052bfabea4e920252;45593f7c3222665828839aab740d963f
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572810	ERS879959	ERX1119914	PRJEB11174	ERP012516	ERR1040442	DTU	fastq/ERR104/002/ERR1040442/ERR1040442_1.fastq.gz;fastq/ERR104/002/ERR1040442/ERR1040442_2.fastq.gz	b2f94f60492f6f51e488c056106298b7;6c24d79a2fd97ca940ec2b05adcdad07
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572811	ERS879960	ERX1119915	PRJEB11174	ERP012516	ERR1040443	DTU	fastq/ERR104/003/ERR1040443/ERR1040443_1.fastq.gz;fastq/ERR104/003/ERR1040443/ERR1040443_2.fastq.gz	02cc6a35396d421cc1d5e09d54fcb629;802e82440ecb45a6e2f1ee19d9b48956
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572812	ERS879961	ERX1119916	PRJEB11174	ERP012516	ERR1040444	DTU	fastq/ERR104/004/ERR1040444/ERR1040444_1.fastq.gz;fastq/ERR104/004/ERR1040444/ERR1040444_2.fastq.gz	a79b29dbe8609a136e58cb4a3552c1cc;feecad848e90effa6586908aeb52de6e
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572813	ERS879962	ERX1119917	PRJEB11174	ERP012516	ERR1040445	DTU	fastq/ERR104/005/ERR1040445/ERR1040445_1.fastq.gz;fastq/ERR104/005/ERR1040445/ERR1040445_2.fastq.gz	46867528a79a713ea45e8eb431e5afce;de594d01337930caffe10c3aeb9ffc2e
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572814	ERS879963	ERX1119918	PRJEB11174	ERP012516	ERR1040446	DTU	fastq/ERR104/006/ERR1040446/ERR1040446_1.fastq.gz;fastq/ERR104/006/ERR1040446/ERR1040446_2.fastq.gz	d85e8a3d07b7cc82c8171167b86dff97;fb42463a315725472c23bdbef4dad0b0
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572815	ERS879964	ERX1119919	PRJEB11174	ERP012516	ERR1040447	DTU	fastq/ERR104/007/ERR1040447/ERR1040447_1.fastq.gz;fastq/ERR104/007/ERR1040447/ERR1040447_2.fastq.gz	b73eb72309346379a6f88082909a3b13;fbce4190064cdcd4c93bdd59973fdc7b
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572816	ERS879965	ERX1119920	PRJEB11174	ERP012516	ERR1040448	DTU	fastq/ERR104/008/ERR1040448/ERR1040448_1.fastq.gz;fastq/ERR104/008/ERR1040448/ERR1040448_2.fastq.gz	c8bea1f74f6c0bdab0de8816a676da57;4bae521c26bf50021ee13a733316b8aa
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572817	ERS879966	ERX1119921	PRJEB11174	ERP012516	ERR1040449	DTU	fastq/ERR104/009/ERR1040449/ERR1040449_1.fastq.gz;fastq/ERR104/009/ERR1040449/ERR1040449_2.fastq.gz	bbfaa07bc23fd613d700d51e006ba04d;080bb7c1b7b33a3ea0e644f9285eb9de
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572818	ERS879967	ERX1119922	PRJEB11174	ERP012516	ERR1040450	DTU	fastq/ERR104/000/ERR1040450/ERR1040450_1.fastq.gz;fastq/ERR104/000/ERR1040450/ERR1040450_2.fastq.gz	c214593299b38356231cb849232379a6;846643ba08ba912076d26a1c87b0299e
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572819	ERS879968	ERX1119923	PRJEB11174	ERP012516	ERR1040451	DTU	fastq/ERR104/001/ERR1040451/ERR1040451_1.fastq.gz;fastq/ERR104/001/ERR1040451/ERR1040451_2.fastq.gz	f8500af4cb6916243b3f2a4d7b97786a;d7120963e01b5ba3a03b034e0b827ec2
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572820	ERS879969	ERX1119924	PRJEB11174	ERP012516	ERR1040452	DTU	fastq/ERR104/002/ERR1040452/ERR1040452_1.fastq.gz;fastq/ERR104/002/ERR1040452/ERR1040452_2.fastq.gz	d4fa8ea3fac8c362ae59556d04fb48ce;0eee82c872a5981c574dbc610ee8b290
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572821	ERS879970	ERX1119925	PRJEB11174	ERP012516	ERR1040453	DTU	fastq/ERR104/003/ERR1040453/ERR1040453_1.fastq.gz;fastq/ERR104/003/ERR1040453/ERR1040453_2.fastq.gz	b5349412aba37322a3177551e92cde9b;531f0831b1ca1421094ab3e2d2df7d0b
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572822	ERS879971	ERX1119926	PRJEB11174	ERP012516	ERR1040454	DTU	fastq/ERR104/004/ERR1040454/ERR1040454_1.fastq.gz;fastq/ERR104/004/ERR1040454/ERR1040454_2.fastq.gz	0e01e2980cde68173b9fd1bbf043a9eb;fb19ccd029f2527ecdc78dc09b144186
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572823	ERS879972	ERX1119927	PRJEB11174	ERP012516	ERR1040455	DTU	fastq/ERR104/005/ERR1040455/ERR1040455_1.fastq.gz;fastq/ERR104/005/ERR1040455/ERR1040455_2.fastq.gz	d46bf1ae3d55b5d283d52b8b433af1c5;c5343fb200fdeb32025fc76360cb3c53
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572824	ERS879973	ERX1119928	PRJEB11174	ERP012516	ERR1040456	DTU	fastq/ERR104/006/ERR1040456/ERR1040456_1.fastq.gz;fastq/ERR104/006/ERR1040456/ERR1040456_2.fastq.gz	0372141b8e72bbe226e6d7fa870328fb;858b2970a5534b59ad62d97d2053f5df
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572825	ERS879974	ERX1119929	PRJEB11174	ERP012516	ERR1040457	DTU	fastq/ERR104/007/ERR1040457/ERR1040457_1.fastq.gz;fastq/ERR104/007/ERR1040457/ERR1040457_2.fastq.gz	b2bd4d93219dd353ef140cfa536c8030;cd3e75d2cea487ce021346a150222e4e
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572826	ERS879975	ERX1119930	PRJEB11174	ERP012516	ERR1040458	DTU	fastq/ERR104/008/ERR1040458/ERR1040458_1.fastq.gz;fastq/ERR104/008/ERR1040458/ERR1040458_2.fastq.gz	e62647554cbb064ea38c0c503a83303c;842b58ed91b7e99a46b5b5129c4beb82
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572827	ERS879976	ERX1119931	PRJEB11174	ERP012516	ERR1040459	DTU	fastq/ERR104/009/ERR1040459/ERR1040459_1.fastq.gz;fastq/ERR104/009/ERR1040459/ERR1040459_2.fastq.gz	50633ee440684aecc504724bd0891368;2a0e278f92bbbdf53e9a3a10b502b64b
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572828	ERS879977	ERX1119932	PRJEB11174	ERP012516	ERR1040460	DTU	fastq/ERR104/000/ERR1040460/ERR1040460_1.fastq.gz;fastq/ERR104/000/ERR1040460/ERR1040460_2.fastq.gz	7ce2d74289b3931c9d04016093c5ccc6;88719040ccc4f857a4349f09679f0692
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572829	ERS879978	ERX1119933	PRJEB11174	ERP012516	ERR1040461	DTU	fastq/ERR104/001/ERR1040461/ERR1040461_1.fastq.gz;fastq/ERR104/001/ERR1040461/ERR1040461_2.fastq.gz	22c0eb7f141b56acdc28a2fa7bed427c;3c79dc94906fe5c546ccba9491085a7e
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572830	ERS879979	ERX1119934	PRJEB11174	ERP012516	ERR1040462	DTU	fastq/ERR104/002/ERR1040462/ERR1040462_1.fastq.gz;fastq/ERR104/002/ERR1040462/ERR1040462_2.fastq.gz	676e7c6eb176951e5879109954439140;bfef95024c894dac77b51870fe6a5d12
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572831	ERS879980	ERX1119935	PRJEB11174	ERP012516	ERR1040463	DTU	fastq/ERR104/003/ERR1040463/ERR1040463_1.fastq.gz;fastq/ERR104/003/ERR1040463/ERR1040463_2.fastq.gz	543e5e391a614fe8c179374397c430ab;e7e1a77f798072b46dd895405c093e86
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572832	ERS879981	ERX1119936	PRJEB11174	ERP012516	ERR1040464	DTU	fastq/ERR104/004/ERR1040464/ERR1040464_1.fastq.gz;fastq/ERR104/004/ERR1040464/ERR1040464_2.fastq.gz	21ba773afc8c22479018859654310820;7e8c05a33cee33ead567318406b151ab
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572833	ERS879982	ERX1119937	PRJEB11174	ERP012516	ERR1040465	DTU	fastq/ERR104/005/ERR1040465/ERR1040465_1.fastq.gz;fastq/ERR104/005/ERR1040465/ERR1040465_2.fastq.gz	981bb2b48a9bd0096a441f9a84c91c17;38db35136f5f76212531570686e89706
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572834	ERS879983	ERX1119938	PRJEB11174	ERP012516	ERR1040466	DTU	fastq/ERR104/006/ERR1040466/ERR1040466_1.fastq.gz;fastq/ERR104/006/ERR1040466/ERR1040466_2.fastq.gz	42192236713dc089b785e00d882a7e5d;c94f76eb495e1f1ede3a6458d82fdb0b
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572835	ERS879984	ERX1119939	PRJEB11174	ERP012516	ERR1040467	DTU	fastq/ERR104/007/ERR1040467/ERR1040467_1.fastq.gz;fastq/ERR104/007/ERR1040467/ERR1040467_2.fastq.gz	79d45ac55c1d2e3488f5cd7f18abeeac;c42c8a9e518a35720e1f8a5b81b5d8ae
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572836	ERS879985	ERX1119940	PRJEB11174	ERP012516	ERR1040468	DTU	fastq/ERR104/008/ERR1040468/ERR1040468_1.fastq.gz;fastq/ERR104/008/ERR1040468/ERR1040468_2.fastq.gz	cf214aac77457e8570923115e94fc5c4;d605070ab06c2c91e9923860dbea4717
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572837	ERS879986	ERX1119941	PRJEB11174	ERP012516	ERR1040469	DTU	fastq/ERR104/009/ERR1040469/ERR1040469_1.fastq.gz;fastq/ERR104/009/ERR1040469/ERR1040469_2.fastq.gz	fe3a5c9951131628d41dde40f2cf16be;bae8f821142169de9430031364dff452
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572838	ERS879987	ERX1119942	PRJEB11174	ERP012516	ERR1040470	DTU	fastq/ERR104/000/ERR1040470/ERR1040470_1.fastq.gz;fastq/ERR104/000/ERR1040470/ERR1040470_2.fastq.gz	fdb57c41d0397a227f28146928be79d1;b67ecceec1becf051a8ab00c9bd9e20a
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572839	ERS879988	ERX1119943	PRJEB11174	ERP012516	ERR1040471	DTU	fastq/ERR104/001/ERR1040471/ERR1040471_1.fastq.gz;fastq/ERR104/001/ERR1040471/ERR1040471_2.fastq.gz	9b93927ef3345049ad6b8b8d015846ea;3e427d31e2b8ab59dca262b9b497ad14
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572840	ERS879989	ERX1119944	PRJEB11174	ERP012516	ERR1040472	DTU	fastq/ERR104/002/ERR1040472/ERR1040472_1.fastq.gz;fastq/ERR104/002/ERR1040472/ERR1040472_2.fastq.gz	576f68ed7157b7969fdbd1614dfe5ef3;d9ddee0041b2e04598a5bb94c88b424f
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572841	ERS879990	ERX1119945	PRJEB11174	ERP012516	ERR1040473	DTU	fastq/ERR104/003/ERR1040473/ERR1040473_1.fastq.gz;fastq/ERR104/003/ERR1040473/ERR1040473_2.fastq.gz	45466e37b713b634368e99f47d5f1547;a6ab2f6e108c6a30e4b3c710ee5ee0a4
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572842	ERS879991	ERX1119946	PRJEB11174	ERP012516	ERR1040474	DTU	fastq/ERR104/004/ERR1040474/ERR1040474_1.fastq.gz;fastq/ERR104/004/ERR1040474/ERR1040474_2.fastq.gz	56ab5667dbc60dbf084024e83849f8a2;b9c46b29702da1d6935be38f55b0c0bd
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572843	ERS879992	ERX1119947	PRJEB11174	ERP012516	ERR1040475	DTU	fastq/ERR104/005/ERR1040475/ERR1040475_1.fastq.gz;fastq/ERR104/005/ERR1040475/ERR1040475_2.fastq.gz	82288f7dfd613ce7a94ede18335faacd;94a2fb89ece587897f2f71522e3eca47
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572844	ERS879993	ERX1119948	PRJEB11174	ERP012516	ERR1040476	DTU	fastq/ERR104/006/ERR1040476/ERR1040476_1.fastq.gz;fastq/ERR104/006/ERR1040476/ERR1040476_2.fastq.gz	e22a1c5a2bf8a6d3689f5f84f27de7f3;7025ce82d4cd5ccd637935ce8dfdd503
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572845	ERS879994	ERX1119949	PRJEB11174	ERP012516	ERR1040477	DTU	fastq/ERR104/007/ERR1040477/ERR1040477_1.fastq.gz;fastq/ERR104/007/ERR1040477/ERR1040477_2.fastq.gz	2e5f0bc2c3381c56db815c112ef2bb2f;fb2fbb1bdf2eaa88481b7fdd12133bb9
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572846	ERS879995	ERX1119950	PRJEB11174	ERP012516	ERR1040478	DTU	fastq/ERR104/008/ERR1040478/ERR1040478_1.fastq.gz;fastq/ERR104/008/ERR1040478/ERR1040478_2.fastq.gz	c3fed1a3089ca684c3329b5ed4259bed;d71c48eb7d257a30fe0672d22aa3d147
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572847	ERS879996	ERX1119951	PRJEB11174	ERP012516	ERR1040479	DTU	fastq/ERR104/009/ERR1040479/ERR1040479_1.fastq.gz;fastq/ERR104/009/ERR1040479/ERR1040479_2.fastq.gz	f586d47e434601e87808679fb56bc9b5;d9f78fe7174b3a19035624cad6833e2c
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572848	ERS879997	ERX1119952	PRJEB11174	ERP012516	ERR1040480	DTU	fastq/ERR104/000/ERR1040480/ERR1040480_1.fastq.gz;fastq/ERR104/000/ERR1040480/ERR1040480_2.fastq.gz	95cadd25cb8576027f2aa0fdd35a107b;0714f99e4622eea76c66b7e03e6a24bf
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572849	ERS879998	ERX1119953	PRJEB11174	ERP012516	ERR1040481	DTU	fastq/ERR104/001/ERR1040481/ERR1040481_1.fastq.gz;fastq/ERR104/001/ERR1040481/ERR1040481_2.fastq.gz	fe3dc42276838a1a7ee969cffdd5777d;5ee3ee186dde57f72180885cc2413520
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572850	ERS879999	ERX1119954	PRJEB11174	ERP012516	ERR1040482	DTU	fastq/ERR104/002/ERR1040482/ERR1040482_1.fastq.gz;fastq/ERR104/002/ERR1040482/ERR1040482_2.fastq.gz	af8a71eaa859d27d8ba77baef4c799ee;ffd37cd827a9acbbae8c3864ed30f44a
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572851	ERS880000	ERX1119955	PRJEB11174	ERP012516	ERR1040483	DTU	fastq/ERR104/003/ERR1040483/ERR1040483_1.fastq.gz;fastq/ERR104/003/ERR1040483/ERR1040483_2.fastq.gz	d2a5197eb8a9874fe16cfe2abea83403;6fe3d2c065039657059cd198f12f54f5
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572852	ERS880001	ERX1119956	PRJEB11174	ERP012516	ERR1040484	DTU	fastq/ERR104/004/ERR1040484/ERR1040484_1.fastq.gz;fastq/ERR104/004/ERR1040484/ERR1040484_2.fastq.gz	f69580d3f3566919d8b5f33516750a09;19d3c131ab15303fb1a744a26dd563f4
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572853	ERS880002	ERX1119957	PRJEB11174	ERP012516	ERR1040485	DTU	fastq/ERR104/005/ERR1040485/ERR1040485_1.fastq.gz;fastq/ERR104/005/ERR1040485/ERR1040485_2.fastq.gz	f4415b250ec2ea9868820c3f7a0943bd;cbfa856c3c6a045502ffaad44cc88ddc
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572854	ERS880003	ERX1119958	PRJEB11174	ERP012516	ERR1040486	DTU	fastq/ERR104/006/ERR1040486/ERR1040486_1.fastq.gz;fastq/ERR104/006/ERR1040486/ERR1040486_2.fastq.gz	8715e405fb6020a48c419f28251fffb7;992c78b9600437b953379a4494299fcd
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572855	ERS880004	ERX1119959	PRJEB11174	ERP012516	ERR1040487	DTU	fastq/ERR104/007/ERR1040487/ERR1040487_1.fastq.gz;fastq/ERR104/007/ERR1040487/ERR1040487_2.fastq.gz	5e25388ece6390c222365bfa298d2809;64b25d5a76b16be04d8f28ae4c98542f
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572856	ERS880005	ERX1119960	PRJEB11174	ERP012516	ERR1040488	DTU	fastq/ERR104/008/ERR1040488/ERR1040488_1.fastq.gz;fastq/ERR104/008/ERR1040488/ERR1040488_2.fastq.gz	dc3bde73c0dea4464a844596873567b4;161e0539424fecac7fefd2bdfd3ecccf
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572857	ERS880006	ERX1119961	PRJEB11174	ERP012516	ERR1040489	DTU	fastq/ERR104/009/ERR1040489/ERR1040489_1.fastq.gz;fastq/ERR104/009/ERR1040489/ERR1040489_2.fastq.gz	e0468c5a8c571f150d409ac1a902c52c;9a1e011adad21153a3faaa91cc3fd069
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572858	ERS880007	ERX1119962	PRJEB11174	ERP012516	ERR1040490	DTU	fastq/ERR104/000/ERR1040490/ERR1040490_1.fastq.gz;fastq/ERR104/000/ERR1040490/ERR1040490_2.fastq.gz	f126d22751c9d51355d307344755e6b0;a469a42eb5c06b7bb533e4f73e6dc39d
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572859	ERS880008	ERX1119963	PRJEB11174	ERP012516	ERR1040491	DTU	fastq/ERR104/001/ERR1040491/ERR1040491_1.fastq.gz;fastq/ERR104/001/ERR1040491/ERR1040491_2.fastq.gz	35120e6d95f06ab4b01a033e55da20c4;63a0b619df80f057177dde3388ab5ec0
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572860	ERS880009	ERX1119964	PRJEB11174	ERP012516	ERR1040492	DTU	fastq/ERR104/002/ERR1040492/ERR1040492_1.fastq.gz;fastq/ERR104/002/ERR1040492/ERR1040492_2.fastq.gz	5a95a3267c6f9ba5f10e0306031cf0ce;897aa15ea46e9278f4bddb0a07224d57
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572861	ERS880010	ERX1119965	PRJEB11174	ERP012516	ERR1040493	DTU	fastq/ERR104/003/ERR1040493/ERR1040493_1.fastq.gz;fastq/ERR104/003/ERR1040493/ERR1040493_2.fastq.gz	7b88bdce04ac3cd36b1a522bd6beaa27;55167f05c8e2a4b6bcbc482f22fd4a07
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572862	ERS880011	ERX1119966	PRJEB11174	ERP012516	ERR1040494	DTU	fastq/ERR104/004/ERR1040494/ERR1040494_1.fastq.gz;fastq/ERR104/004/ERR1040494/ERR1040494_2.fastq.gz	2d8c730246bc4eaf0529882b89091102;63b446afc1d4bf59a10cbeef082c2266
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572863	ERS880012	ERX1119967	PRJEB11174	ERP012516	ERR1040495	DTU	fastq/ERR104/005/ERR1040495/ERR1040495_1.fastq.gz;fastq/ERR104/005/ERR1040495/ERR1040495_2.fastq.gz	fb586a4653cf723331e8271960472429;b4e2ae1628a2f7567ffc7e6351edd16d
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572864	ERS880013	ERX1119968	PRJEB11174	ERP012516	ERR1040496	DTU	fastq/ERR104/006/ERR1040496/ERR1040496_1.fastq.gz;fastq/ERR104/006/ERR1040496/ERR1040496_2.fastq.gz	fcf309b67c55b8cf2de38a61597ab008;1d0482a4e58bf9e87080bf372da1a3b8
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572865	ERS880014	ERX1119969	PRJEB11174	ERP012516	ERR1040497	DTU	fastq/ERR104/007/ERR1040497/ERR1040497_1.fastq.gz;fastq/ERR104/007/ERR1040497/ERR1040497_2.fastq.gz	8a458d9fb0c2aced965a3eef34a10fe3;063cb589c89b32b0a947c849f919a998
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572866	ERS880015	ERX1119970	PRJEB11174	ERP012516	ERR1040498	DTU	fastq/ERR104/008/ERR1040498/ERR1040498_1.fastq.gz;fastq/ERR104/008/ERR1040498/ERR1040498_2.fastq.gz	80f63c4292c2600004bfaaa7b3af206d;9081cfe358f5017ecb6382f8b60a1eeb
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572867	ERS880016	ERX1119971	PRJEB11174	ERP012516	ERR1040499	DTU	fastq/ERR104/009/ERR1040499/ERR1040499_1.fastq.gz;fastq/ERR104/009/ERR1040499/ERR1040499_2.fastq.gz	4064d863e60f46c5602538494fdc5cdf;4df59d4252d7bc1d7c925d1e37eb3f1e
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572868	ERS880017	ERX1119972	PRJEB11174	ERP012516	ERR1040500	DTU	fastq/ERR104/000/ERR1040500/ERR1040500_1.fastq.gz;fastq/ERR104/000/ERR1040500/ERR1040500_2.fastq.gz	a8bfc33659b56852d58d409328a4ba1c;22b02670f6f6d17513a6ce2aa1413173
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572869	ERS880018	ERX1119973	PRJEB11174	ERP012516	ERR1040501	DTU	fastq/ERR104/001/ERR1040501/ERR1040501_1.fastq.gz;fastq/ERR104/001/ERR1040501/ERR1040501_2.fastq.gz	9284b8bdba5897f43407707ed82f9f54;4b16e03a158ebe985454d8e45e6e8f5f
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572870	ERS880019	ERX1119974	PRJEB11174	ERP012516	ERR1040502	DTU	fastq/ERR104/002/ERR1040502/ERR1040502_1.fastq.gz;fastq/ERR104/002/ERR1040502/ERR1040502_2.fastq.gz	7594d7f5aeab16df85562413aaa52851;5bb0cea2028d7b4bb8006201aed97ca7
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572871	ERS880020	ERX1119975	PRJEB11174	ERP012516	ERR1040503	DTU	fastq/ERR104/003/ERR1040503/ERR1040503_1.fastq.gz;fastq/ERR104/003/ERR1040503/ERR1040503_2.fastq.gz	e57f7c57ed9add1fa96066fd30636826;c8090600a88931cb25a85547ffcd87a9
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572872	ERS880021	ERX1119976	PRJEB11174	ERP012516	ERR1040504	DTU	fastq/ERR104/004/ERR1040504/ERR1040504_1.fastq.gz;fastq/ERR104/004/ERR1040504/ERR1040504_2.fastq.gz	25207965643dea7712b69cb960a88771;7c095f67a1f838a467143d760fa8733c
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572873	ERS880022	ERX1119977	PRJEB11174	ERP012516	ERR1040505	DTU	fastq/ERR104/005/ERR1040505/ERR1040505_1.fastq.gz;fastq/ERR104/005/ERR1040505/ERR1040505_2.fastq.gz	94ddc9cf94916394a39dd307e813c471;38677a92283e3aeec131bb9e37c9bd80
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572874	ERS880023	ERX1119978	PRJEB11174	ERP012516	ERR1040506	DTU	fastq/ERR104/006/ERR1040506/ERR1040506_1.fastq.gz;fastq/ERR104/006/ERR1040506/ERR1040506_2.fastq.gz	b28fa8394fd0a41142fbba474270640b;0ddc55bdef0d44d384f91385f89f8b0a
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572875	ERS880024	ERX1119979	PRJEB11174	ERP012516	ERR1040507	DTU	fastq/ERR104/007/ERR1040507/ERR1040507_1.fastq.gz;fastq/ERR104/007/ERR1040507/ERR1040507_2.fastq.gz	96b88dc837729c4737db6aed29735fae;e1e9a636f223e2544c9e6cf2a0b10ff5
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572876	ERS880025	ERX1119980	PRJEB11174	ERP012516	ERR1040508	DTU	fastq/ERR104/008/ERR1040508/ERR1040508_1.fastq.gz;fastq/ERR104/008/ERR1040508/ERR1040508_2.fastq.gz	7cd45ba999af842a266772960b9e9b6b;e28fadc8d72112e28b22c20d8bc36fe4
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572877	ERS880026	ERX1119981	PRJEB11174	ERP012516	ERR1040509	DTU	fastq/ERR104/009/ERR1040509/ERR1040509_1.fastq.gz;fastq/ERR104/009/ERR1040509/ERR1040509_2.fastq.gz	fd288849995d6a39016d11d93fb92e03;7e837697b6e896dec459801eaed0eae4
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3572878	ERS880027	ERX1119982	PRJEB11174	ERP012516	ERR1040510	DTU	fastq/ERR104/000/ERR1040510/ERR1040510_1.fastq.gz;fastq/ERR104/000/ERR1040510/ERR1040510_2.fastq.gz	ddcf4806ddd17b4180541fe7f8a58088;766b359bbb6981dc5356eac7e38e35b3
